dDate_Date,dDate_MonthNo,dDate_MonthName,dDate_MonthID,dDate_Month,dDate_Quarter,dDate_Year,dDate_InRange
"Sunday, March 9, 2008",3,Mar,200803,Mar-08,Q1,2008,in range
"Monday, March 10, 2008",3,Mar,200803,Mar-08,Q1,2008,in range
"Tuesday, March 11, 2008",3,Mar,200803,Mar-08,Q1,2008,in range
"Wednesday, March 12, 2008",3,Mar,200803,Mar-08,Q1,2008,in range
"Thursday, March 13, 2008",3,Mar,200803,Mar-08,Q1,2008,in range
"Friday, March 14, 2008",3,Mar,200803,Mar-08,Q1,2008,in range
"Saturday, March 15, 2008",3,Mar,200803,Mar-08,Q1,2008,in range
"Sunday, March 16, 2008",3,Mar,200803,Mar-08,Q1,2008,in range
"Monday, March 17, 2008",3,Mar,200803,Mar-08,Q1,2008,in range
"Tuesday, March 18, 2008",3,Mar,200803,Mar-08,Q1,2008,in range
"Wednesday, March 19, 2008",3,Mar,200803,Mar-08,Q1,2008,in range
"Thursday, March 20, 2008",3,Mar,200803,Mar-08,Q1,2008,in range
"Friday, March 21, 2008",3,Mar,200803,Mar-08,Q1,2008,in range
"Saturday, March 22, 2008",3,Mar,200803,Mar-08,Q1,2008,in range
"Sunday, March 23, 2008",3,Mar,200803,Mar-08,Q1,2008,in range
"Monday, March 24, 2008",3,Mar,200803,Mar-08,Q1,2008,in range
"Tuesday, March 25, 2008",3,Mar,200803,Mar-08,Q1,2008,in range
"Wednesday, March 26, 2008",3,Mar,200803,Mar-08,Q1,2008,in range
"Thursday, March 27, 2008",3,Mar,200803,Mar-08,Q1,2008,in range
"Friday, March 28, 2008",3,Mar,200803,Mar-08,Q1,2008,in range
"Saturday, March 29, 2008",3,Mar,200803,Mar-08,Q1,2008,in range
"Sunday, March 30, 2008",3,Mar,200803,Mar-08,Q1,2008,in range
"Monday, March 31, 2008",3,Mar,200803,Mar-08,Q1,2008,in range
"Tuesday, April 1, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Wednesday, April 2, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Thursday, April 3, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Friday, April 4, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Saturday, April 5, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Sunday, April 6, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Monday, April 7, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Tuesday, April 8, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Wednesday, April 9, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Thursday, April 10, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Friday, April 11, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Saturday, April 12, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Sunday, April 13, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Monday, April 14, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Tuesday, April 15, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Wednesday, April 16, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Thursday, April 17, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Friday, April 18, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Saturday, April 19, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Sunday, April 20, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Monday, April 21, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Tuesday, April 22, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Wednesday, April 23, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Thursday, April 24, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Friday, April 25, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Saturday, April 26, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Sunday, April 27, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Monday, April 28, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Tuesday, April 29, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Wednesday, April 30, 2008",4,Apr,200804,Apr-08,Q2,2008,in range
"Thursday, May 1, 2008",5,May,200805,May-08,Q2,2008,in range
"Friday, May 2, 2008",5,May,200805,May-08,Q2,2008,in range
"Saturday, May 3, 2008",5,May,200805,May-08,Q2,2008,in range
"Sunday, May 4, 2008",5,May,200805,May-08,Q2,2008,in range
"Monday, May 5, 2008",5,May,200805,May-08,Q2,2008,in range
"Tuesday, May 6, 2008",5,May,200805,May-08,Q2,2008,in range
"Wednesday, May 7, 2008",5,May,200805,May-08,Q2,2008,in range
"Thursday, May 8, 2008",5,May,200805,May-08,Q2,2008,in range
"Friday, May 9, 2008",5,May,200805,May-08,Q2,2008,in range
"Saturday, May 10, 2008",5,May,200805,May-08,Q2,2008,in range
"Sunday, May 11, 2008",5,May,200805,May-08,Q2,2008,in range
"Monday, May 12, 2008",5,May,200805,May-08,Q2,2008,in range
"Tuesday, May 13, 2008",5,May,200805,May-08,Q2,2008,in range
"Wednesday, May 14, 2008",5,May,200805,May-08,Q2,2008,in range
"Thursday, May 15, 2008",5,May,200805,May-08,Q2,2008,in range
"Friday, May 16, 2008",5,May,200805,May-08,Q2,2008,in range
"Saturday, May 17, 2008",5,May,200805,May-08,Q2,2008,in range
"Sunday, May 18, 2008",5,May,200805,May-08,Q2,2008,in range
"Monday, May 19, 2008",5,May,200805,May-08,Q2,2008,in range
"Tuesday, May 20, 2008",5,May,200805,May-08,Q2,2008,in range
"Wednesday, May 21, 2008",5,May,200805,May-08,Q2,2008,in range
"Thursday, May 22, 2008",5,May,200805,May-08,Q2,2008,in range
"Friday, May 23, 2008",5,May,200805,May-08,Q2,2008,in range
"Saturday, May 24, 2008",5,May,200805,May-08,Q2,2008,in range
"Sunday, May 25, 2008",5,May,200805,May-08,Q2,2008,in range
"Monday, May 26, 2008",5,May,200805,May-08,Q2,2008,in range
"Tuesday, May 27, 2008",5,May,200805,May-08,Q2,2008,in range
"Wednesday, May 28, 2008",5,May,200805,May-08,Q2,2008,in range
"Thursday, May 29, 2008",5,May,200805,May-08,Q2,2008,in range
"Friday, May 30, 2008",5,May,200805,May-08,Q2,2008,in range
"Saturday, May 31, 2008",5,May,200805,May-08,Q2,2008,in range
"Sunday, June 1, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Monday, June 2, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Tuesday, June 3, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Wednesday, June 4, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Thursday, June 5, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Friday, June 6, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Saturday, June 7, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Sunday, June 8, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Monday, June 9, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Tuesday, June 10, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Wednesday, June 11, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Thursday, June 12, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Friday, June 13, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Saturday, June 14, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Sunday, June 15, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Monday, June 16, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Tuesday, June 17, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Wednesday, June 18, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Thursday, June 19, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Friday, June 20, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Saturday, June 21, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Sunday, June 22, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Monday, June 23, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Tuesday, June 24, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Wednesday, June 25, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Thursday, June 26, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Friday, June 27, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Saturday, June 28, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Sunday, June 29, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Monday, June 30, 2008",6,Jun,200806,Jun-08,Q2,2008,in range
"Tuesday, July 1, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Wednesday, July 2, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Thursday, July 3, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Friday, July 4, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Saturday, July 5, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Sunday, July 6, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Monday, July 7, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Tuesday, July 8, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Wednesday, July 9, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Thursday, July 10, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Friday, July 11, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Saturday, July 12, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Sunday, July 13, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Monday, July 14, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Tuesday, July 15, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Wednesday, July 16, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Thursday, July 17, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Friday, July 18, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Saturday, July 19, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Sunday, July 20, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Monday, July 21, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Tuesday, July 22, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Wednesday, July 23, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Thursday, July 24, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Friday, July 25, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Saturday, July 26, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Sunday, July 27, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Monday, July 28, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Tuesday, July 29, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Wednesday, July 30, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Thursday, July 31, 2008",7,Jul,200807,Jul-08,Q3,2008,in range
"Friday, August 1, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Saturday, August 2, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Sunday, August 3, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Monday, August 4, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Tuesday, August 5, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Wednesday, August 6, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Thursday, August 7, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Friday, August 8, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Saturday, August 9, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Sunday, August 10, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Monday, August 11, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Tuesday, August 12, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Wednesday, August 13, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Thursday, August 14, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Friday, August 15, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Saturday, August 16, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Sunday, August 17, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Monday, August 18, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Tuesday, August 19, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Wednesday, August 20, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Thursday, August 21, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Friday, August 22, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Saturday, August 23, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Sunday, August 24, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Monday, August 25, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Tuesday, August 26, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Wednesday, August 27, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Thursday, August 28, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Friday, August 29, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Saturday, August 30, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Sunday, August 31, 2008",8,Aug,200808,Aug-08,Q3,2008,in range
"Monday, September 1, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Tuesday, September 2, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Wednesday, September 3, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Thursday, September 4, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Friday, September 5, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Saturday, September 6, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Sunday, September 7, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Monday, September 8, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Tuesday, September 9, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Wednesday, September 10, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Thursday, September 11, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Friday, September 12, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Saturday, September 13, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Sunday, September 14, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Monday, September 15, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Tuesday, September 16, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Wednesday, September 17, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Thursday, September 18, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Friday, September 19, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Saturday, September 20, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Sunday, September 21, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Monday, September 22, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Tuesday, September 23, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Wednesday, September 24, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Thursday, September 25, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Friday, September 26, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Saturday, September 27, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Sunday, September 28, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Monday, September 29, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Tuesday, September 30, 2008",9,Sep,200809,Sep-08,Q3,2008,in range
"Wednesday, October 1, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Thursday, October 2, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Friday, October 3, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Saturday, October 4, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Sunday, October 5, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Monday, October 6, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Tuesday, October 7, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Wednesday, October 8, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Thursday, October 9, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Friday, October 10, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Saturday, October 11, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Sunday, October 12, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Monday, October 13, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Tuesday, October 14, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Wednesday, October 15, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Thursday, October 16, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Friday, October 17, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Saturday, October 18, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Sunday, October 19, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Monday, October 20, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Tuesday, October 21, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Wednesday, October 22, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Thursday, October 23, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Friday, October 24, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Saturday, October 25, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Sunday, October 26, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Monday, October 27, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Tuesday, October 28, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Wednesday, October 29, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Thursday, October 30, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Friday, October 31, 2008",10,Oct,200810,Oct-08,Q4,2008,in range
"Saturday, November 1, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Sunday, November 2, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Monday, November 3, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Tuesday, November 4, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Wednesday, November 5, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Thursday, November 6, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Friday, November 7, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Saturday, November 8, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Sunday, November 9, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Monday, November 10, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Tuesday, November 11, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Wednesday, November 12, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Thursday, November 13, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Friday, November 14, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Saturday, November 15, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Sunday, November 16, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Monday, November 17, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Tuesday, November 18, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Wednesday, November 19, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Thursday, November 20, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Friday, November 21, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Saturday, November 22, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Sunday, November 23, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Monday, November 24, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Tuesday, November 25, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Wednesday, November 26, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Thursday, November 27, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Friday, November 28, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Saturday, November 29, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Sunday, November 30, 2008",11,Nov,200811,Nov-08,Q4,2008,in range
"Monday, December 1, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Tuesday, December 2, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Wednesday, December 3, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Thursday, December 4, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Friday, December 5, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Saturday, December 6, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Sunday, December 7, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Monday, December 8, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Tuesday, December 9, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Wednesday, December 10, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Thursday, December 11, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Friday, December 12, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Saturday, December 13, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Sunday, December 14, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Monday, December 15, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Tuesday, December 16, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Wednesday, December 17, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Thursday, December 18, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Friday, December 19, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Saturday, December 20, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Sunday, December 21, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Monday, December 22, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Tuesday, December 23, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Wednesday, December 24, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Thursday, December 25, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Friday, December 26, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Saturday, December 27, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Sunday, December 28, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Monday, December 29, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Tuesday, December 30, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Wednesday, December 31, 2008",12,Dec,200812,Dec-08,Q4,2008,in range
"Thursday, January 1, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Friday, January 2, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Saturday, January 3, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Sunday, January 4, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Monday, January 5, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Tuesday, January 6, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Wednesday, January 7, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Thursday, January 8, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Friday, January 9, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Saturday, January 10, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Sunday, January 11, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Monday, January 12, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Tuesday, January 13, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Wednesday, January 14, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Thursday, January 15, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Friday, January 16, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Saturday, January 17, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Sunday, January 18, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Monday, January 19, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Tuesday, January 20, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Wednesday, January 21, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Thursday, January 22, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Friday, January 23, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Saturday, January 24, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Sunday, January 25, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Monday, January 26, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Tuesday, January 27, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Wednesday, January 28, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Thursday, January 29, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Friday, January 30, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Saturday, January 31, 2009",1,Jan,200901,Jan-09,Q1,2009,in range
"Sunday, February 1, 2009",2,Feb,200902,Feb-09,Q1,2009,in range
